q_id,web_id
82,64
82,741
83,1704
83,398
83,928
83,334
83,752
84,1570
84,120
84,34
84,1117
85,719
85,1674
85,928
85,752
85,334
86,699
86,1089
86,682
86,616
86,1032
87,16
87,352
87,682
87,1089
87,616
88,1768
88,1705
88,1072
88,1753
88,1761
89,1704
89,1705
89,1759
89,1117
90,705
90,1720
90,1157
90,292
90,1117
91,176
91,164
91,871
91,96
91,289
92,114
92,1704
92,1762
92,1910
92,906
93,762
93,747
93,754
93,1752
93,1259
94,1762
94,1705
94,1760
94,1761
94,1704
95,95
95,870
95,93
95,873
95,1705
96,1843
96,1705
96,1842
96,1274
96,1089
97,1003
97,236
97,1004
97,1002
97,240
98,868
98,1071
98,1075
98,1807
98,1731
99,224
99,1064
99,616
99,741
99,971
100,1705
100,454
100,1762
100,1758
101,435
101,437
101,1046
101,710
101,283
102,1705
102,741
102,358
102,761
102,138
103,1704
103,1705
104,1884
104,1922
104,1897
104,1704
104,102
105,224
105,220
105,1089
105,616
105,1182
106,1008
106,1014
106,1075
107,672
107,239
107,1003
107,240
107,1002
108,678
108,393
108,745
108,441
108,442
109,1748
109,682
109,1259
109,1089
109,616
110,1704
110,1157
110,340
110,1159
111,250
111,303
111,1046
111,138
111,64
112,937
112,159
112,165
112,200
112,958
113,699
113,616
113,1672
113,224
113,220
114,1155
114,1915
114,1537
114,1921
114,625
115,388
115,670
115,1148
115,1705
115,1089
116,1029
116,1202
116,200
116,176
116,1705
117,1745
117,1527
117,1066
117,1704
118,741
118,616
118,971
118,64
118,1182
119,1705
119,1798
119,1799
119,1704
119,108
120,1705
120,393
120,678
120,1704
120,442
121,1157
121,455
121,1607
121,762
121,745
122,1301
122,1704
122,1705
122,1865
122,452
123,425
123,958
123,199
123,164
123,1775
124,292
124,835
124,313
124,1117
124,138
125,345
125,279
125,1800
125,444
125,1274
126,128
126,1786
126,1789
126,1787
126,1117
127,1125
127,957
127,1758
127,1752
127,988
128,1704
128,114
128,454
128,1762
129,1137
129,1157
129,972
129,372
129,741
130,1820
130,1819
130,1818
130,1704
130,1705
131,819
131,1705
131,619
131,616
131,1089
132,1705
132,1704
132,341
133,1924
133,478
133,1760
133,1705
133,1089
134,1906
134,1029
134,1032
134,159
134,937
135,374
135,761
135,741
135,1157
135,138
136,741
136,616
136,64
136,224
136,220
137,1759
137,34
137,313
137,1117
138,1704
138,858
138,1671
138,878
139,957
139,915
139,201
139,358
139,138
140,1762
140,1706
140,1810
140,1761
141,1704
141,1929
141,1299
141,1517
141,921
142,1922
142,1897
142,1662
142,1705
142,1704
143,175
143,1029
143,928
143,927
143,934
144,1704
144,1026
144,1705
144,1184
145,24
145,1064
145,441
145,1246
145,682
146,224
146,220
146,699
146,616
146,1182
147,1915
147,1537
147,89
147,672
147,741
148,1820
148,1819
148,1818
148,1905
148,1627
149,277
149,1
149,416
149,25
149,1239
150,1800
150,344
150,440
150,1704
151,425
151,625
151,1704
151,843
151,1705
152,1066
152,1070
152,866
153,1041
153,1915
153,1704
153,1775
153,1034
154,224
154,220
154,741
154,616
154,1182
155,1704
155,1726
155,1277
156,270
156,699
156,220
156,224
156,825
157,363
157,205
157,1157
157,1720
157,776
158,1537
158,1807
158,868
158,1704
158,1705
159,1704
159,1726
159,1760
160,982
160,1052
160,1649
160,358
160,138
161,1705
161,868
161,1704
161,1760
162,102
162,37
162,1704
162,1705
162,1629
163,1704
163,1761
163,1567
164,813
164,1705
164,1704
164,1795
164,1089
165,1760
165,1284
165,1099
165,444
165,616
166,1015
166,34
166,1570
166,1488
166,829
167,98
167,102
167,1516
167,1552
167,1743
168,396
168,327
168,284
168,915
168,971
169,1812
169,1828
169,1018
169,952
169,915
170,372
170,741
170,1845
170,1848
170,1847
171,128
171,165
171,893
171,872
171,760
172,1537
172,1567
172,1761
172,1705
172,1915
173,1729
173,1119
173,1117
173,1297
173,716
174,1155
174,1115
174,1823
174,1866
174,1829
175,866
175,899
175,715
175,794
175,1795
176,1163
176,851
176,383
177,56
177,918
177,1049
177,358
177,138
178,1705
178,1537
178,1761
178,1704
179,1064
179,1635
179,1824
179,334
179,64
180,250
180,1046
180,1282
180,437
180,138
181,727
181,1157
181,1570
181,313
181,1117
182,1573
182,16
182,634
182,34
182,682
183,1155
183,1915
183,1603
183,396
183,1921
184,437
184,848
184,1283
184,138
184,64
185,282
185,1517
185,1805
185,1778
185,1751
186,1155
186,1894
186,1762
186,1753
186,1704
187,321
187,102
187,409
187,97
187,113
188,1761
188,1760
188,1705
188,1704
189,224
189,220
189,616
189,1089
189,699
190,759
190,437
190,1104
190,719
190,1795
191,1758
191,1066
191,1804
191,1705
191,906
192,1704
192,1705
192,1037
192,358
192,138
193,1705
193,1282
193,1274
193,1272
194,1705
194,37
194,1704
195,1704
195,1705
195,510
196,1762
196,1071
196,1705
196,811
196,1704
197,1064
197,741
197,971
197,682
197,1089
198,957
198,1804
198,848
198,150
198,138
199,1157
199,705
199,1752
199,775
199,1117
200,1704
200,1705
200,1774
200,1760
201,1202
201,1041
201,425
201,1029
201,358
202,1277
202,1041
202,1029
202,698
202,1704
203,224
203,220
203,699
203,616
203,1182
204,1607
204,1157
204,761
204,1517
204,741
205,1704
205,1799
205,1798
205,1758
206,224
206,220
206,616
206,741
206,1182
207,16
207,1762
207,1705
207,1704
207,888
208,1704
208,1705
208,692
209,37
209,927
209,1518
209,1705
209,878
210,957
210,736
210,150
210,138
210,358
211,1704
211,1705
211,1760
211,1758
212,1705
212,1552
212,1532
212,1519
212,1904
213,114
213,1589
213,1922
213,1897
213,1526
214,1704
214,1774
214,1760
214,440
215,1519
215,89
215,1760
215,102
215,1704
216,291
216,1067
216,455
216,454
216,1705
217,682
217,1089
217,224
217,741
217,616
218,1924
218,1769
218,478
218,1762
218,1704
219,754
219,747
219,762
219,1752
219,1259
220,1618
220,108
220,1721
220,762
220,1259
221,334
221,1721
221,1159
221,340
221,752
222,1013
222,1799
222,1802
222,1798
222,1782
223,1705
223,1704
224,1704
224,1567
224,1775
224,1768
225,1473
225,752
225,848
225,1705
225,1298
226,411
226,1064
226,741
226,616
226,1089
227,924
227,175
227,142
227,144
227,1041
228,1705
228,1704
228,1762
228,1760
229,1720
229,1517
229,828
229,623
229,1705
230,1704
230,1705
230,698
231,971
231,699
231,682
231,741
231,616
232,1705
232,1761
232,1704
232,1775
233,114
233,1760
233,1705
233,1762
233,1704
234,1759
234,906
234,774
234,765
234,1117
235,1517
235,1836
235,1769
235,741
235,825
236,1704
236,1636
236,1762
236,1822
237,1705
237,1674
237,1065
237,1927
238,232
238,1002
238,239
238,1003
238,672
239,435
239,443
239,1790
239,761
239,1788
240,1900
240,1159
240,1870
240,1824
240,1874
241,277
241,416
241,1239
241,25
241,1274
242,1705
242,1704
242,358
243,1705
243,1671
243,1768
243,1704
244,97
244,409
244,1761
244,1896
244,1567
245,478
245,1705
245,1752
245,1760
245,102
246,295
246,1243
246,1274
246,1272
246,1089
247,1880
247,1759
247,1804
247,313
247,1117
248,1064
248,1274
248,616
248,1089
248,682
249,1636
249,438
249,1704
249,1760
249,1705
250,699
250,1672
250,616
250,224
250,220
251,884
251,776
251,1006
251,1762
251,1704
252,1705
252,1704
252,1906
253,1537
253,836
253,81
253,607
253,1089
254,1761
254,1760
254,1762
254,1705
254,1704
255,699
255,224
255,220
255,741
255,170
256,624
256,102
256,1704
256,2
256,741
257,1931
257,349
257,1252
257,1705
257,1704
258,1297
258,236
258,1002
258,741
259,1155
259,1915
259,1567
259,1774
259,682
260,283
260,1881
260,699
260,224
260,220
261,1762
261,1775
261,1795
261,1768
262,1155
262,1818
262,1820
262,1819
262,1915
263,937
263,958
263,1704
263,1025
263,1029
264,1704
264,1609
264,362
264,928
265,510
265,1704
265,478
265,1924
265,1705
266,1705
266,1704
266,1762
266,478
266,1769
267,481
267,765
267,760
267,757
267,1705
268,1705
268,1760
268,1758
268,1761
269,1761
269,1587
269,1768
269,1783
270,699
270,1274
270,1272
270,1089
270,682
271,441
271,1014
271,1753
271,1018
271,1704
272,211
272,1911
272,730
272,358
273,1705
273,437
273,334
273,692
274,164
274,1072
274,1761
274,1705
274,789
275,1249
275,1609
275,1705
275,1787
275,1117
276,290
276,1696
276,1122
276,1167
277,1039
277,967
277,1753
277,1704
277,259
278,248
278,699
278,682
278,1182
278,426
279,16
279,1752
279,1259
279,616
279,170
280,741
280,616
280,224
280,220
280,1182
281,96
281,1072
281,698
281,1753
281,1746
282,1922
282,1897
282,1761
282,1705
282,1915
283,363
283,1704
283,1186
283,1758
283,1117
284,1705
284,1587
284,1155
284,698
285,1705
285,1704
285,452
286,1122
286,383
286,1165
286,605
286,603
287,1607
287,1157
287,83
287,1021
287,1517
288,971
288,682
288,741
288,1089
288,616
289,259
289,1704
289,1912
290,165
290,1178
290,1924
290,478
290,163
291,1777
291,1765
291,1250
292,1705
292,164
292,171
292,1776
292,1757
293,1700
293,1197
293,97
293,102
293,741
294,1774
294,334
294,1753
294,625
295,1900
295,1874
295,1870
295,1824
295,761
296,171
296,928
296,752
296,90
296,1495
297,1704
297,1620
297,937
298,89
298,1489
298,102
298,1904
298,1532
299,1910
299,1562
299,1531
299,704
299,1705
300,205
300,972
300,1758
300,358
300,138
301,208
301,819
301,1704
301,1661
301,1758
302,813
302,1704
302,224
302,220
302,1089
303,1761
303,1861
303,83
303,1762
303,741
304,1704
304,1705
304,1760
304,1761
305,971
305,741
305,224
305,64
305,616
306,83
306,1011
306,1731
306,381
306,1297
307,1103
307,971
307,741
307,1089
307,616
308,171
308,937
308,159
308,165
308,151
309,1290
309,720
309,1184
309,1089
310,1704
310,1765
310,1777
310,313
310,1117
311,618
311,1148
311,161
311,741
312,1525
312,1548
312,699
312,682
312,1182
313,1753
313,1803
313,1752
313,1779
313,1704
314,441
314,1705
314,393
314,442
315,165
315,1049
315,823
315,151
315,358
316,1777
316,1765
316,741
316,1159
316,138
317,1614
317,1705
317,1758
317,1760
317,1762
318,1915
318,698
318,1769
318,1753
318,1567
319,1761
319,1704
319,1774
320,1931
320,151
320,1932
320,358
320,138
321,1915
321,921
321,1705
321,1761
321,1758
322,18
322,1242
322,1243
322,1274
322,1089
323,957
323,211
323,150
323,358
323,138
324,1705
324,1758
324,1704
324,1761
325,699
325,224
325,220
325,741
325,616
326,1137
326,1607
326,1800
326,344
326,741
327,1705
327,413
327,1519
327,1532
328,341
328,692
328,1758
328,334
328,1705
329,1674
329,1159
329,165
329,761
329,921
330,758
330,774
330,757
330,1705
330,851
331,1705
331,478
331,1758
331,1760
332,1705
332,1704
332,1761
333,1607
333,368
333,1157
333,745
333,741
334,1607
334,1157
334,1517
334,745
334,138
335,918
335,915
335,164
335,358
335,138
336,1672
336,699
336,224
336,220
336,616
337,758
337,334
337,1874
337,1870
337,1824
338,960
338,927
338,1029
338,911
338,1705
339,727
339,1157
339,1570
339,313
339,1117
340,1705
340,1704
340,114
341,510
341,101
341,1274
341,1272
341,1089
342,1133
342,904
342,1018
342,925
342,692
343,114
343,455
343,1762
343,1705
343,1704
344,741
344,1710
344,682
344,616
344,1182
345,819
345,371
345,208
345,972
345,1704
346,623
346,455
346,1760
346,1704
346,855
347,1704
347,1601
347,693
347,692
348,1651
348,1055
348,1704
348,223
348,138
349,1704
349,1760
349,1762
349,1758
350,108
350,1705
350,762
350,1752
350,1259
351,1761
351,1760
351,1704
352,25
352,699
352,1117
352,682
352,1032
353,1304
353,971
353,741
353,616
354,1202
354,164
354,1029
354,958
354,1041
355,1705
355,1776
355,1757
355,1274
355,825
356,510
356,1596
356,743
356,752
356,1705
357,1760
357,1704
357,1761
358,1758
358,1297
358,699
358,741
359,95
359,870
359,878
359,873
359,1795
360,1704
360,1775
361,1704
361,362
361,698
361,1705
361,1770
362,1704
362,1775
363,1915
363,102
363,409
363,97
363,1532
364,1749
364,878
364,164
364,1704
364,1705
365,1777
365,1765
365,1159
365,741
365,138
366,96
366,1261
366,1637
366,741
366,64
367,1704
367,1760
367,1705
367,1570
368,1029
368,1034
368,1041
368,1025
369,239
369,1003
369,1002
369,379
369,1297
370,813
370,1768
370,1147
370,1752
370,1705
371,1705
371,1766
372,699
372,682
372,741
372,1089
372,616
373,7
373,1064
373,971
373,1710
373,741
374,478
374,1704
374,1760
374,1705
374,1761
375,699
375,682
375,741
375,1089
375,616
376,1705
376,1704
376,1071
377,437
377,1282
377,1046
377,1076
377,1705
378,1705
378,1704
378,1726
379,97
379,409
379,96
379,1705
379,321
380,1705
380,921
380,1041
380,1761
380,1704
381,1573
381,1157
381,626
381,741
381,682
382,478
382,1924
382,1543
382,1705
382,164
383,1700
383,1064
383,741
383,971
383,682
384,1041
384,1029
384,937
384,165
384,1705
385,1795
385,1761
385,1705
385,1760
386,1064
386,971
386,1710
386,741
386,1089
387,1815
387,1761
387,1704
387,855
387,34
388,1176
388,1173
388,1733
388,274
388,779
389,334
389,1051
389,1840
389,1838
389,741
390,1915
390,1282
390,1286
390,724
390,138
391,1704
391,440
391,1762
391,1760
391,1761
392,409
392,1922
392,1897
392,1306
392,802
393,1344
393,1282
393,150
393,138
393,64
394,699
394,224
394,220
394,616
394,1182
395,1704
395,1567
395,1761
395,1768
396,1705
396,1704
397,114
397,390
397,257
397,1147
397,454
398,1282
398,1344
398,1048
398,1705
398,138
399,1704
399,1705
399,927
400,1705
400,37
400,1530
400,699
401,1815
401,1842
401,1844
401,1851
401,1850
402,1760
402,1761
402,1705
402,1704
403,1617
403,1705
403,1618
403,762
403,1259
404,1710
404,1089
404,741
404,616
404,1182
405,1249
405,1157
405,1704
405,1831
405,1117
406,886
406,918
406,372
406,1721
406,208
407,510
407,1704
407,752
407,1705
407,138
408,334
408,341
408,329
408,692
409,339
409,1760
409,1704
409,1655
410,1745
410,928
410,1616
410,1916
411,1705
411,1704
411,692
411,1934
412,96
412,1601
412,97
412,1726
412,1760
413,1149
413,1037
413,211
413,724
413,138
414,1705
414,1704
414,1224
414,1865
414,452
415,1759
415,292
415,1570
415,1117
416,478
416,1704
416,1758
416,1761
416,1588
417,1775
417,1769
417,1761
417,1762
417,89
418,1704
418,925
418,1154
418,1014
418,1933
419,205
419,1253
419,1157
419,92
419,741
420,963
420,962
420,60
420,425
420,625
421,200
421,179
421,1667
421,1704
421,789
422,1752
422,1527
422,1705
422,1519
422,164
423,452
423,699
423,682
423,170
423,161
424,1661
424,626
424,745
424,1157
424,741
425,745
425,1607
425,1157
425,363
425,1255
426,1705
426,1704
426,452
427,29
427,1676
427,618
427,1273
427,1910
428,259
428,1795
429,398
429,967
429,355
429,782
429,705
430,1052
430,1029
430,1705
430,358
430,138
431,663
431,925
431,334
431,863
431,361
432,1564
432,1557
432,1589
432,1546
432,1760
433,1752
433,83
433,1756
433,1761
433,1861
434,1705
434,1760
434,1704
434,1753
435,918
435,1720
435,1157
435,1815
435,741
436,957
436,988
436,211
436,150
436,138
437,1155
437,1762
437,1705
437,1704
437,741
438,425
438,1915
438,1625
438,878
438,625
439,1705
439,1704
439,699
439,161
439,170
440,1704
440,1620
440,1775
441,16
441,1259
441,1752
441,825
441,1089
442,1705
442,1762
442,124
442,1704
443,279
443,345
443,444
443,741
443,1274
444,1573
444,25
444,1064
444,1089
444,682
445,1087
445,814
445,1705
445,1777
445,1765
446,1274
446,1272
446,682
446,1089
446,616
447,1705
447,957
447,1609
447,138
448,1704
448,1752
448,1705
448,761
449,868
449,1071
449,1253
449,1748
449,1807
450,1704
450,1029
450,1049
450,1705
451,1157
451,1661
451,1777
451,1765
451,741
452,1704
452,1761
452,873
453,1704
453,334
453,388
453,1705
454,56
454,1149
454,357
454,670
454,1052
455,259
455,1753
455,1317
455,476
456,1896
456,1904
456,1532
456,1589
456,1546
457,1705
457,1906
457,1916
458,1284
458,1104
458,1791
458,1793
458,1690
459,1705
459,1298
459,1704
459,1086
460,1812
460,1811
460,139
460,902
460,1704
461,1089
461,616
461,682
461,1032
461,1672
462,239
462,1003
462,411
462,1861
462,741
463,1073
463,1674
463,1704
463,1762
463,878
464,1495
464,1766
464,1916
464,1705
464,752
465,1704
465,1759
465,1117
465,1765
465,313
466,128
466,928
466,719
466,761
466,420
467,1117
467,313
467,1759
467,1704
467,138
468,1618
468,1752
468,1259
468,825
468,1089
469,89
469,699
469,682
469,1117
469,1032
470,868
470,1748
470,365
470,1704
471,1704
471,340
471,1304
471,1131
472,1064
472,971
472,1089
472,741
472,682
473,175
473,928
473,934
473,921
473,1680
474,915
474,1824
474,1300
474,1705
474,205
475,1597
475,1567
475,672
475,741
475,682
476,1705
476,1758
476,1762
476,16
476,170
477,1704
477,510
477,1282
477,724
478,1620
478,1029
478,164
478,698
478,1704
479,1896
479,109
479,102
479,1904
479,409
480,1137
480,1157
480,972
480,1633
480,741
481,1704
481,1664
481,138
481,1687
481,741
482,417
482,16
482,1259
482,682
482,1089
483,1661
483,1777
483,1765
483,972
483,741
484,692
484,696
484,1067
484,292
484,695
485,1748
485,868
485,1705
485,1704
486,1607
486,1157
486,1704
486,1517
486,741
487,454
487,438
487,1704
487,862
487,1636
488,1705
488,1775
488,1704
489,272
489,1902
489,1704
489,692
489,309
490,759
490,1030
490,692
490,1705
490,1704
491,1064
491,383
491,971
491,741
491,682
492,1736
492,780
492,1661
492,762
492,92
493,478
493,1924
493,1327
493,1704
493,1705
494,1705
494,1704
494,455
494,1243
495,1155
495,1704
495,1752
495,1760
495,1705
496,775
496,705
496,1916
496,292
496,781
497,1705
497,368
497,1157
497,1607
498,1029
498,1041
498,927
498,289
499,1277
499,1726
499,692
499,693
499,1704
500,699
500,1032
500,1672
500,616
500,682
501,901
501,888
501,1705
501,1760
501,1784
502,128
502,531
502,510
502,1705
502,1473
503,106
503,1596
503,1600
503,1881
503,1705
504,1704
504,1149
504,958
504,199
505,1705
505,1019
505,1770
505,1131
506,699
506,224
506,220
506,741
506,616
507,1131
507,710
507,1260
507,1635
507,1651
508,1705
508,1906
509,1671
509,698
509,164
509,1704
509,1705
510,1618
510,108
510,762
510,1752
510,1259
511,1705
511,114
511,1704
512,1157
512,1609
512,918
512,1721
512,1916
513,201
513,915
513,952
513,358
513,138
514,1249
514,1157
514,92
514,363
514,1609
515,1671
515,1704
515,1672
515,163
515,1760
516,915
516,1037
516,1030
516,358
516,138
517,1906
517,752
517,1705
517,1704
517,1680
518,1149
518,1030
518,724
518,1046
518,698
519,1005
519,1728
519,381
519,375
519,1056
520,1761
520,1760
520,1704
520,1705
520,1762
521,224
521,220
521,741
521,1182
521,616
522,1721
522,1159
522,851
522,428
522,1705
523,1704
523,1705
523,1915
523,1776
523,1757
524,1037
524,1705
524,211
524,358
524,138
525,409
525,18
525,1259
525,1089
525,616
526,928
526,1705
526,420
526,362
526,1770
527,957
527,1037
527,1049
527,197
527,138
528,1572
528,274
528,308
528,1121
528,1176
529,971
529,616
529,741
529,1089
529,682
530,1174
530,1071
530,314
530,413
530,1748
531,1704
531,1915
531,1705
532,1790
532,1792
532,1791
532,1789
533,16
533,1821
533,1015
533,1822
533,888
534,96
534,1286
534,1148
534,283
534,1705
535,1704
535,692
535,706
535,1144
535,1705
536,1704
536,988
536,1705
536,138
536,358
537,163
537,1761
537,1705
537,1760
537,1704
538,657
538,386
538,1064
538,1789
538,1641
539,259
539,153
539,967
539,1704
540,813
540,510
540,303
540,1274
540,372
541,1704
541,361
541,98
541,1705
542,1662
542,116
542,1704
542,1760
543,211
543,1277
543,1705
543,984
544,1775
544,1705
544,1761
544,1704
544,256
545,1137
545,403
545,971
545,741
545,616
546,1916
546,957
546,915
546,358
546,138
547,1304
547,355
547,205
547,1298
547,138
548,692
548,1290
548,699
548,682
548,616
549,1704
549,1910
549,1760
549,1705
550,928
550,361
550,1087
550,814
550,937
551,1155
551,1915
551,1700
551,1705
551,752
552,1705
552,677
552,1704
552,1783
553,1661
553,626
553,819
553,918
553,741
554,624
554,1157
554,1699
554,741
554,682
555,618
555,1881
555,678
555,1705
555,408
556,114
556,1567
556,16
556,1705
556,1089
557,1775
557,108
557,1761
557,34
557,873
558,1760
558,478
558,1924
558,1705
559,1705
559,102
559,1904
559,413
560,1752
560,1705
560,1704
561,1760
561,1761
561,1758
561,1705
562,1155
562,1915
562,1537
562,1921
562,1274
563,1705
563,1704
563,1865
563,452
564,1760
564,1761
564,1758
564,1705
564,1704
565,1704
565,1149
565,1761
565,1705
566,868
566,1704
566,1705
566,1071
566,1807
567,1525
567,1516
567,1910
567,1548
567,1705
568,425
568,1900
568,1247
568,411
568,1775
569,1775
569,1769
569,1761
569,1704
569,1705
570,1064
570,16
570,741
570,1089
570,682
571,1588
571,1906
571,1528
571,1916
571,1705
572,1761
572,1917
572,1776
572,1757
572,425
573,1704
573,1761
573,873
573,1795
574,1609
574,1157
574,918
574,363
574,1810
575,1495
575,1001
575,1915
575,1274
575,1272
576,163
576,158
576,155
576,1704
576,922
577,1895
577,270
577,16
577,1758
577,825
578,964
578,918
578,1249
578,1587
578,1157
579,1704
579,878
579,1705
579,1795
580,270
580,197
580,1037
580,1049
580,211
581,952
581,915
581,1912
581,200
581,139
582,145
582,1759
582,90
582,1704
582,1250
583,1916
583,1616
583,928
583,1068
584,1704
584,1705
584,1762
585,510
585,1495
585,1826
585,1272
585,1089
586,1609
586,915
586,185
586,918
586,138
587,1536
587,1561
587,1915
587,1543
587,1552
588,937
588,1034
588,1029
588,1704
588,1041
589,1029
589,924
589,934
589,176
590,83
590,1758
590,1762
590,306
590,1274
591,1704
591,114
591,1760
592,1120
592,1704
592,1114
592,82
592,1570
593,1197
593,1541
593,1516
593,1552
593,682
594,425
594,1157
594,1651
594,125
594,358
595,1752
595,108
595,532
595,1259
596,1704
596,1761
596,1705
596,1760
597,95
597,37
597,1705
597,870
597,873
598,1705
598,452
598,1184
599,334
599,1159
599,1704
599,138
599,741
600,481
600,1618
600,1781
600,1704
600,1705
601,1705
601,1759
601,90
601,843
601,789
602,1705
602,510
602,1282
602,1495
603,616
603,1089
603,1710
603,741
603,1182
604,1760
604,1758
604,478
604,1705
604,1089
605,1149
605,1037
605,1041
605,358
605,138
606,1025
606,1704
606,1041
606,159
606,937
607,1777
607,1765
607,363
607,1661
607,741
608,1704
608,1760
608,1821
608,54
609,1758
609,1761
609,1705
609,1704
610,83
610,1092
610,1091
610,1083
610,1274
611,1175
611,741
611,224
611,616
611,1672
612,1761
612,1704
612,693
613,1704
613,1762
613,1758
613,1760
614,754
614,747
614,762
614,1259
614,1752
615,211
615,236
615,1002
615,358
615,138
616,902
616,125
616,1705
616,1690
617,757
617,765
617,1776
617,1757
617,1259
618,971
618,682
618,741
618,1089
618,616
619,1032
619,904
619,476
619,1907
619,752
620,699
620,224
620,220
620,741
620,1182
621,44
621,1157
621,1758
621,1705
621,1760
622,286
622,1304
622,1034
622,722
622,1131
623,102
623,1064
623,32
623,1710
623,682
624,1705
624,108
624,1618
624,762
624,1259
625,1803
625,148
625,1779
625,1752
625,753
626,672
626,1704
626,89
626,372
626,741
627,1705
627,813
627,1438
627,1507
628,92
628,759
628,374
628,334
628,761
629,699
629,224
629,220
629,741
629,1182
630,114
630,1762
630,455
630,1705
630,1704
631,1704
631,199
631,958
631,164
631,698
632,1704
632,1112
632,1758
632,1761
633,1861
633,1736
633,1735
633,672
633,1706
634,1758
634,1705
634,1760
635,200
635,1041
635,1029
635,142
635,958
636,1117
636,682
636,1710
636,1089
636,616
637,372
637,741
637,1848
637,1847
637,1845
638,1704
638,1705
638,1915
639,615
639,1705
639,1704
639,159
639,1027
640,1149
640,1059
640,1705
640,1060
640,1795
641,341
641,289
641,1775
641,1934
641,692
642,341
642,692
642,1048
642,1344
642,289
643,270
643,1063
643,16
643,699
643,825
644,114
644,1537
644,334
644,1704
644,1705
645,363
645,1777
645,741
645,1117
645,138
646,1661
646,1157
646,144
646,205
646,745
647,1018
647,915
647,952
647,211
647,358
648,1705
648,1567
648,1761
648,1915
649,1155
649,1818
649,1819
649,1762
649,1704
650,1607
650,416
650,682
650,1089
650,616
651,1705
651,1636
651,1761
651,1704
652,1756
652,1046
652,150
652,358
652,138
653,1760
653,1761
653,1704
653,1705
654,747
654,754
654,762
654,1752
654,1259
655,1705
655,1041
655,1671
655,1029
656,1704
656,454
656,1721
656,1758
657,1821
657,1815
657,1822
657,1704
657,34
658,1761
658,1774
658,1760
658,1704
659,1704
659,1705
659,454
