q_id,web_id
241,1239
241,25
242,1705
242,1704
242,1029
242,211
242,358
243,1705
243,1671
243,1768
243,1704
243,1761
244,96
244,1746
244,1705
244,878
244,1760
245,1760
245,478
245,1924
245,1705
245,1752
246,1902
246,1176
246,1121
246,1057
246,272
247,1704
247,1880
247,1777
247,1765
247,1801
248,16
248,1064
248,1243
248,971
248,1274
249,1704
249,1762
249,1705
249,1636
249,438
250,699
250,741
250,1259
250,1672
250,616
251,1704
251,884
251,776
251,1249
251,1006
252,1705
252,1704
252,1300
252,1906
252,1916
253,836
253,81
253,1537
253,1067
253,607
254,1761
254,1760
254,1704
254,1705
254,1762
255,1155
255,699
255,224
255,220
255,1710
256,624
256,1157
256,1137
256,102
256,1023
257,1705
257,1704
257,1062
257,1931
257,1637
258,1297
258,240
258,1004
258,236
258,1002
259,409
259,1155
259,1915
259,1567
259,1597
260,1842
260,1754
260,283
260,1795
260,1881
261,1762
261,1761
261,1704
261,1705
261,1775
262,1705
262,1155
262,1820
262,1819
262,1818
263,425
263,937
263,934
263,958
263,200
264,1704
264,1202
264,410
264,1609
264,1705
265,1704
265,1706
265,510
265,478
265,1924
266,1704
266,1705
266,1762
266,1775
266,1899
267,481
267,765
267,760
267,757
267,756
268,1705
268,1761
268,1760
268,1758
268,921
269,1705
269,1761
269,1704
269,870
269,1587
270,16
270,699
270,1274
270,1272
270,1259
271,1014
271,1704
271,441
271,349
271,361
272,211
272,1911
272,737
272,730
272,719
273,1704
273,1705
273,437
273,1766
273,334
274,1761
274,927
274,164
274,961
274,1072
275,363
275,1249
275,1609
275,1157
275,1705
276,1696
276,1737
276,290
276,1121
276,1122
277,1753
277,902
277,1039
277,1278
277,214
278,1662
278,16
278,248
278,699
278,224
279,16
279,762
279,699
279,1752
279,1259
280,741
280,616
280,699
280,682
280,224
281,96
281,1072
281,698
281,878
281,1913
282,1705
282,1922
282,1897
282,89
282,1760
283,1704
283,1875
283,363
283,1787
283,1186
284,1705
284,1587
284,1157
284,1905
284,1155
285,1705
285,1704
285,452
286,1130
286,1122
286,1124
286,329
286,383
287,1607
287,1157
287,368
287,83
287,1662
288,16
288,1064
288,699
288,971
288,682
289,259
289,1049
289,983
289,1704
289,141
290,1704
290,1543
290,165
290,1178
290,1924
291,1753
291,1777
291,1765
291,1758
291,1752
292,1705
292,165
292,164
292,1758
292,171
293,126
293,1700
293,1197
293,1118
293,1902
294,1774
294,1704
294,1753
294,334
294,1811
295,1900
295,1018
295,692
295,1159
295,334
296,171
296,928
296,752
296,90
296,1616
297,1704
297,1620
297,937
297,1775
297,1041
298,89
298,1760
298,1526
298,1884
298,1489
299,1910
299,1553
299,1562
299,1516
299,1525
300,201
300,918
300,205
300,1916
300,972
301,1704
301,208
301,819
301,1129
301,1661
302,1704
302,813
302,1705
302,18
302,699
303,239
303,1761
303,1752
303,411
303,1861
304,1704
304,1760
304,1705
304,1761
304,1758
305,971
305,1710
305,1182
305,699
305,741
306,1171
306,83
306,1011
306,1731
306,1821
307,1103
307,1148
307,1064
307,699
307,971
308,1034
308,171
308,937
308,159
308,165
309,1290
309,720
309,692
309,341
309,411
310,1759
310,1704
310,1705
310,1765
310,1777
311,618
311,1148
311,411
311,1705
311,161
312,1525
312,1548
312,16
312,699
312,224
313,1753
313,1776
313,1757
313,481
313,90
314,441
314,1705
314,393
314,678
314,304
315,1666
315,165
315,1049
315,1704
315,1034
316,1777
316,1765
316,1661
316,374
316,741
317,1704
317,1614
317,1705
317,1758
317,1774
318,1762
318,1155
318,1915
318,698
318,1769
319,1761
319,1705
319,1760
319,1704
319,1758
320,1037
320,1931
320,151
320,1932
320,834
321,1705
321,1915
321,921
321,113
321,1760
322,18
322,1242
322,1705
322,1243
322,1274
323,957
323,211
323,255
323,1705
323,988
324,1758
324,1705
324,1704
324,1662
324,1761
325,971
325,699
325,224
325,220
325,682
326,1137
326,819
326,1157
326,1607
326,1777
327,1705
327,1704
327,1924
327,413
327,102
328,1704
328,1705
328,341
328,692
328,1758
329,851
329,1674
329,1159
329,165
329,1201
330,1705
330,481
330,758
330,760
330,364
331,1705
331,1758
331,478
331,1753
331,1760
332,1705
332,1704
332,1761
332,762
332,764
333,1607
333,1249
333,762
333,368
333,1157
334,1607
334,1157
334,1916
334,1704
334,1277
335,918
335,270
335,952
335,730
335,966
336,741
336,1672
336,1089
336,1032
336,1259
337,758
337,762
337,334
337,1874
337,1870
338,199
338,960
338,927
338,959
338,1029
339,727
339,726
339,1157
339,1650
339,34
340,1704
340,1705
340,114
340,455
340,1760
341,101
341,510
341,1239
341,971
341,1274
342,1133
342,904
342,759
342,1073
342,1018
343,1705
343,114
343,454
343,455
343,1762
344,313
344,971
344,1117
344,224
344,741
345,819
345,205
345,371
345,1777
345,1765
346,1704
346,961
346,623
346,455
346,1760
347,1704
347,1705
347,1726
347,1601
347,693
348,1704
348,1705
348,1651
348,1055
348,957
349,1760
349,1704
349,1761
349,1762
349,1758
350,108
350,1618
350,1705
350,762
350,763
351,1704
351,1760
351,1761
351,1705
351,1758
352,89
352,25
352,1239
352,699
352,224
353,1304
353,925
353,713
353,1298
353,1770
354,1039
354,410
354,1202
354,698
354,164
355,1776
355,1705
355,11
355,379
355,857
356,1032
356,1704
356,510
356,1651
356,1596
357,1704
357,1760
357,1705
357,114
357,1758
358,305
358,1758
358,1002
358,1762
358,1297
359,95
359,1775
359,870
359,1761
359,878
360,1704
360,1705
360,1616
360,1775
360,698
361,1705
361,1704
361,362
361,1915
361,937
362,1704
362,1775
362,1620
362,1616
362,698
363,1915
363,89
363,1552
363,102
363,1899
364,1704
364,1671
364,1749
364,1041
364,878
365,851
365,1704
365,1777
365,1765
365,374
366,628
366,96
366,923
366,97
366,1261
367,1704
367,1760
367,1705
367,363
367,1570
368,1029
368,1034
368,1041
368,168
368,1025
369,239
369,1003
369,1002
369,379
369,1297
370,1752
370,1795
370,813
370,1768
370,1147
371,1705
371,1344
371,1765
371,1766
371,1704
372,699
372,682
372,741
372,1089
372,616
373,1001
373,7
373,1064
373,325
373,1791
374,1704
374,1760
374,478
374,1924
374,464
375,16
375,699
375,682
375,741
375,1089
376,1705
376,1704
376,1071
376,1613
377,437
377,759
377,1282
377,1046
377,928
378,1705
378,1704
378,1277
378,1726
379,1705
379,1704
379,409
379,97
379,96
380,1705
380,1041
380,164
380,1586
380,921
381,646
381,1573
381,1157
381,1662
381,1064
382,1915
382,478
382,1552
382,1924
382,1543
383,1748
383,1845
383,1700
383,1321
383,647
384,1041
384,1029
384,200
384,159
384,937
385,1705
385,1795
385,813
385,1761
385,1758
386,1001
386,1064
386,971
386,699
386,1710
387,1821
387,1573
387,1769
387,1815
387,1761
388,1176
388,353
388,1173
388,387
388,1733
389,1704
389,334
389,1051
389,1841
389,1840
390,1705
390,1495
390,1915
390,437
390,1282
391,1924
391,478
391,1704
391,440
391,1705
392,409
392,1922
392,1897
392,1899
392,1306
393,250
393,1344
393,759
393,1104
393,437
394,1760
394,1705
394,1761
394,971
394,699
395,1704
395,1567
395,1761
395,1753
395,1705
396,1705
396,1704
396,1753
396,1880
397,333
397,114
397,390
397,257
397,688
398,1705
398,1104
398,759
398,1282
398,1344
399,1704
399,1705
399,164
399,873
399,927
400,1705
400,37
400,1539
400,1564
400,1530
401,1815
401,1849
401,1822
401,1821
401,1842
402,1761
402,1760
402,1705
402,1704
402,1774
403,1705
403,1617
403,1618
403,1704
403,764
404,1710
404,1089
404,1672
404,682
404,224
405,1704
405,1249
405,1157
405,1765
405,1705
406,1609
406,886
406,918
406,972
406,372
407,1705
407,1495
407,510
407,1704
407,752
408,334
408,341
408,329
408,692
408,1130
409,339
409,1704
409,1819
409,1818
409,1760
410,1745
410,1066
410,1068
410,928
410,1046
411,1705
411,1704
411,692
411,1021
411,1934
412,1760
412,96
412,1601
412,409
412,97
413,1149
413,287
413,1705
413,1037
413,1045
414,1705
414,1704
414,1300
414,1224
414,1865
415,1759
415,1704
415,292
415,959
415,1570
416,1704
416,1705
416,478
416,1924
416,1758
417,1775
417,1769
417,1567
417,1157
417,1761
418,1704
418,925
418,163
418,161
418,1154
419,205
419,1253
419,1157
419,92
419,750
420,963
420,1768
420,962
420,1041
420,60
421,200
421,179
421,913
421,962
421,139
422,102
422,1537
422,1752
422,1532
422,1527
423,16
423,1704
423,452
423,699
423,1140
424,762
424,1661
424,626
424,368
424,776
425,745
425,368
425,1607
425,1157
425,363
426,1705
426,1704
426,452
426,1865
427,1161
427,29
427,1676
427,618
427,116
428,259
428,1785
428,1753
428,1704
428,1795
429,918
429,398
429,967
429,355
429,775
430,1052
430,918
430,737
430,957
430,1704
431,1753
431,663
431,657
431,1704
431,925
432,1564
432,1489
432,1557
432,1516
432,1558
433,1752
433,1756
433,83
433,239
433,1779
434,1705
434,1760
434,924
434,1704
434,1753
435,144
435,372
435,918
435,1720
435,1157
436,957
436,988
436,928
436,1705
436,719
437,1705
437,1704
437,1155
437,1753
437,1762
438,425
438,1915
438,1774
438,1597
438,1625
439,1704
439,1705
439,441
439,699
439,224
440,1704
440,1705
440,1620
440,937
440,1775
441,16
441,1760
441,1758
441,1762
441,699
442,1705
442,1704
442,1896
442,1762
442,124
443,279
443,1800
443,345
443,444
443,741
444,1573
444,409
444,25
444,1239
444,468
445,939
445,911
445,1087
445,814
445,918
446,1495
446,352
446,1274
446,1272
446,699
447,1704
447,1705
447,957
447,1758
447,1916
448,1704
448,1760
448,1752
448,1705
448,761
449,1071
449,1587
449,868
449,1253
449,1748
450,1705
450,1029
450,1704
450,1049
450,1760
451,372
451,1157
451,363
451,1661
451,972
452,1704
452,1705
452,937
452,1025
452,870
453,1704
453,1705
453,334
453,1018
453,388
454,56
454,1149
454,1704
454,1154
454,357
455,259
455,1753
455,1704
455,1785
455,1795
456,1896
456,1904
456,1922
456,1897
456,1489
457,1705
457,1704
457,1906
457,1916
458,1791
458,1792
458,1284
458,1104
458,1789
459,1705
459,1704
459,1934
459,1298
459,902
460,1704
460,1705
460,211
460,1812
460,1811
461,16
461,699
461,224
461,220
461,1089
462,237
462,239
462,1003
462,411
462,1092
463,1713
463,1068
463,1067
463,938
463,1073
464,1705
464,1495
464,1766
464,1916
464,163
465,1759
465,1704
465,1880
465,34
465,1117
466,128
466,1325
466,928
466,1393
466,1745
467,1759
467,1880
467,1117
467,313
467,1704
468,1618
468,762
468,765
468,760
468,1760
469,89
469,25
469,1239
469,699
469,313
470,868
470,1748
470,365
470,1704
470,327
471,1704
471,1724
471,340
471,1304
471,1299
472,16
472,1064
472,699
472,1710
472,971
473,175
473,407
473,406
473,928
473,1029
474,1705
474,915
474,1704
474,1870
474,1824
475,1597
475,409
475,1567
475,1753
475,1758
476,1705
476,1704
476,1758
476,1762
476,16
477,1705
477,1704
477,510
477,1282
477,1286
478,1704
478,199
478,1620
478,958
478,1025
479,1896
479,1519
479,89
479,1532
479,109
480,1137
480,1157
480,1607
480,248
480,972
481,1704
481,1664
481,1791
481,138
481,1687
482,18
482,412
482,417
482,409
482,16
483,819
483,1607
483,1661
483,1777
483,1765
484,339
484,692
484,696
484,1067
484,1321
485,1748
485,1704
485,1807
485,1071
485,868
486,819
486,1607
486,1157
486,1704
486,1705
487,114
487,465
487,454
487,438
487,1704
488,1705
488,1775
488,1761
488,1760
488,1704
489,1705
489,272
489,1902
489,437
489,353
490,759
490,1030
490,692
490,1157
490,1705
491,1573
491,1064
491,1204
491,807
491,383
492,1736
492,1660
492,780
492,740
492,1661
493,1705
493,1915
493,1543
493,478
493,1924
494,1704
494,1705
494,18
494,1614
494,455
495,1705
495,1758
495,1155
495,1704
495,1752
496,355
496,775
496,705
496,120
496,363
497,1705
497,368
497,1157
497,372
497,1607
498,1029
498,964
498,1025
498,1749
498,911
499,1704
499,1277
499,1726
499,692
499,1705
500,971
500,699
500,248
500,421
500,265
501,1705
501,1567
501,1249
501,901
501,888
502,1334
502,128
502,531
502,510
502,1705
503,1705
503,106
503,1596
503,1032
503,1704
504,1704
504,1149
504,1025
504,56
504,698
505,1019
505,1705
505,340
505,1770
505,1131
506,699
506,224
506,220
506,452
506,1710
507,1137
507,1131
507,904
507,1029
507,1076
508,1705
508,1704
508,166
508,1906
508,1916
509,1671
509,1616
509,1749
509,1041
509,870
510,1618
510,108
510,765
510,763
510,756
511,1705
511,1704
511,114
511,1758
511,1760
512,1157
512,1609
512,886
512,918
512,972
513,201
513,957
513,915
513,1049
513,211
514,1704
514,1249
514,1157
514,92
514,363
515,1671
515,1704
515,1672
515,940
515,193
516,913
516,915
516,1037
516,1030
516,962
517,1705
517,1202
517,410
517,1906
517,745
518,1149
518,1915
518,353
518,1030
518,1705
519,381
519,229
519,1005
519,714
519,1728
520,1705
520,1761
520,1760
520,1704
520,1758
521,682
521,1089
521,699
521,1672
521,224
522,1705
522,1721
522,1159
522,851
522,1776
523,1704
523,1705
523,1915
523,362
523,1776
524,1705
524,1030
524,1037
524,1704
524,988
525,1705
525,409
525,18
525,16
525,1259
526,928
526,1705
526,758
526,420
526,773
527,957
527,1008
527,1037
527,1049
527,211
528,1572
528,344
528,1058
528,367
528,274
529,1064
529,971
529,699
529,224
529,220
530,868
530,1174
530,1064
530,1071
530,314
531,1704
531,1705
531,1915
531,334
531,303
532,1790
532,1792
532,235
532,657
532,1791
533,16
533,828
533,1821
533,441
533,1015
534,283
534,96
534,1286
534,1704
534,1148
535,1705
535,692
535,1704
535,706
535,176
536,1704
536,1705
536,1034
536,988
536,1932
537,1705
537,163
537,1761
537,1760
537,919
538,657
538,696
538,386
538,695
538,1064
539,259
539,987
539,1205
539,215
539,153
540,303
540,813
540,510
540,205
540,1274
541,1704
541,1705
541,361
541,1753
541,98
542,1662
542,116
542,465
542,1129
542,1636
543,211
543,1277
543,952
543,1705
543,1049
544,1761
544,1705
544,1775
544,1769
544,1704
545,1137
545,1635
545,383
545,1304
545,1064
546,918
546,1916
546,957
546,205
546,1018
547,1789
547,1304
547,355
547,1020
547,1661
548,1705
548,692
548,341
548,1290
548,699
549,1705
549,1910
549,1704
549,1762
549,1760
550,1495
550,425
550,928
550,361
550,1087
551,1705
551,1029
551,1155
551,1915
551,1700
552,1705
552,1704
552,1761
552,677
552,1783
553,1777
553,1765
553,1661
553,626
553,819
554,624
554,1157
554,1120
554,1662
554,483
555,1705
555,618
555,1178
555,18
555,1842
556,1821
556,114
556,1567
556,16
556,1705
557,1761
557,918
557,1775
557,1157
557,1720
558,1760
558,1552
558,478
558,1924
558,1704
559,1705
559,102
559,1519
559,409
559,97
560,1704
560,1752
560,1705
560,1760
560,1761
561,1760
561,1705
561,1761
561,1758
561,1762
562,1155
562,1915
562,1537
562,89
562,1820
563,1705
563,1704
563,1301
563,1300
563,1865
564,1760
564,1761
564,1705
564,114
564,1758
565,1704
565,1705
565,1149
565,278
565,1775
566,868
566,1704
566,1705
566,1807
566,1071
567,1525
567,1516
567,1910
567,1548
567,1761
568,425
568,1774
568,1900
568,851
568,904
569,1705
569,1775
569,1769
569,1762
569,1761
570,1573
570,1064
570,16
570,971
570,741
571,1916
571,1705
571,1588
571,1032
571,1906
572,1761
572,1760
572,1917
572,1776
572,1757
573,1704
573,1775
573,1761
573,873
573,1705
574,205
574,1609
574,1157
574,918
574,1705
575,1748
575,868
575,1495
575,1001
575,1915
576,163
576,159
576,158
576,441
576,155
577,1705
577,1895
577,270
577,16
577,1762
578,964
578,918
578,915
578,1761
578,705
579,1704
579,1705
579,698
579,1906
579,878
580,1049
580,270
580,719
580,197
580,1054
581,952
581,915
581,913
581,1912
581,179
582,1759
582,1756
582,145
582,287
582,140
583,1916
583,1034
583,1616
583,1704
583,1620
584,1704
584,1705
584,1760
584,1761
584,1762
585,510
585,1495
585,1934
585,1473
585,1300
586,1704
586,1609
586,1916
586,915
586,957
587,1536
587,1564
587,1561
587,1915
587,1543
588,1041
588,1705
588,937
588,159
588,1046
589,1029
589,1041
589,175
589,924
589,934
590,1762
590,83
590,1758
590,1705
590,239
591,1704
591,1760
591,1705
591,114
591,1761
592,1517
592,83
592,1120
592,34
592,1704
593,1197
593,126
593,1541
593,1553
593,1516
594,425
594,1157
594,1651
594,125
594,604
595,1752
595,1618
595,108
595,1721
595,765
596,1704
596,1705
596,1760
596,1758
596,1761
597,1705
597,95
597,37
597,93
597,870
598,1705
598,1704
598,441
598,452
598,1184
599,334
599,1705
599,1721
599,851
599,1159
600,1705
600,481
600,1799
600,1618
600,1781
601,1766
601,1705
601,928
601,1767
601,1759
602,1705
602,510
602,1282
602,425
602,1495
603,18
603,616
603,699
603,1089
603,224
604,1705
604,1760
604,1924
604,1704
604,1758
605,1149
605,1917
605,1034
605,1037
605,1041
606,1704
606,1149
606,1620
606,1025
606,1041
607,1777
607,1765
607,363
607,372
607,1661
608,1704
608,1760
608,1821
608,1705
608,1758
609,1758
609,1761
609,478
609,1924
