q_id,web_id
103,1772
103,1473
103,1495
104,1884
104,1922
104,1897
104,1896
104,1627
105,1707
105,1878
105,1806
105,1883
105,1772
106,1008
106,1014
106,322
106,1077
106,1700
107,1247
107,122
107,1734
107,933
107,420
108,1772
108,639
108,593
108,1811
108,1706
109,1878
109,1707
109,114
109,445
109,412
110,1186
110,1490
110,1474
110,1506
110,363
111,303
111,1804
111,848
111,1077
111,473
112,1029
112,1620
112,1666
112,729
112,732
113,1878
113,1707
113,579
113,1708
113,1772
114,1915
114,878
114,60
114,425
114,420
115,18
115,1148
115,283
115,1066
115,1928
116,1029
116,1041
116,1202
116,886
116,410
117,1916
117,338
117,346
117,1066
117,312
118,1708
118,1878
118,1707
118,595
118,593
119,1618
119,561
119,544
119,1870
119,521
120,739
120,1302
120,1490
120,1772
120,452
121,1517
121,901
121,1607
121,1249
121,623
122,1772
122,452
122,1513
122,1855
122,1846
123,1029
123,425
123,735
123,729
123,732
124,468
124,1767
124,1417
124,489
124,1407
125,606
125,593
125,590
125,1146
125,1881
126,468
126,216
126,547
126,1826
126,1825
127,670
127,620
127,470
127,1043
127,1737
128,16
128,114
128,1567
128,554
128,535
129,1186
129,872
129,886
129,363
129,1607
130,271
130,1721
130,1737
130,761
130,759
131,1878
131,1707
131,1308
131,1708
131,1829
132,482
132,530
132,560
132,551
132,1043
133,478
133,1471
133,1830
133,1479
133,512
134,1620
134,1916
134,1029
134,1651
134,1030
135,1474
135,1490
135,1825
135,1506
135,511
136,1878
136,1707
136,1708
136,1057
136,1717
137,468
137,73
137,901
137,1767
137,1369
138,1567
138,1033
138,874
138,1072
138,1620
139,264
139,1630
139,262
139,261
139,1010
140,1813
140,1814
140,1818
140,1821
140,1822
141,1929
141,1517
141,1592
141,1721
141,1772
142,1922
142,1897
142,1589
142,1884
142,1533
143,927
143,735
143,1592
143,1929
143,1029
144,407
144,510
144,406
144,1302
144,1300
145,1567
145,1772
145,1246
145,1306
145,16
146,1878
146,1707
146,1708
146,1772
146,593
147,1567
147,1915
147,878
147,409
147,1896
148,1896
148,1894
148,1886
148,1527
148,1892
149,861
149,1063
149,25
149,468
149,1239
150,81
150,346
150,616
150,660
150,1503
151,425
151,1915
151,65
151,1866
151,1738
152,1113
152,1070
152,1620
152,289
152,1027
153,1915
153,1620
153,407
153,406
153,419
154,1878
154,1707
154,1708
154,1806
154,1883
155,1601
155,692
155,1604
155,1366
155,1606
156,1878
156,1707
156,588
156,579
156,568
157,954
157,1369
157,1157
157,901
157,1506
158,1896
158,1884
158,1627
158,103
158,1567
159,1601
159,692
159,1600
159,1662
159,1604
160,738
160,728
160,724
160,1590
160,1027
161,1884
161,1748
161,1453
161,1451
161,1805
162,1567
162,1896
162,409
162,1063
162,37
163,1567
163,1762
163,1758
163,114
163,1769
164,579
164,1438
164,593
164,1772
164,590
165,1878
165,1707
165,1708
165,1742
165,593
166,34
166,1287
166,579
166,1488
166,588
167,384
167,353
167,124
167,102
167,1743
168,1246
168,1630
168,1929
168,1592
168,1767
169,1630
169,1929
169,1252
169,419
169,729
170,1264
170,1687
170,1265
170,434
170,1567
171,892
171,893
171,872
171,1673
171,861
172,1567
172,1212
172,1899
172,535
172,1228
173,828
173,772
173,120
173,1877
173,815
174,1823
174,1866
174,1115
174,1567
174,1829
175,1557
175,409
175,314
175,1117
175,1119
176,1728
176,784
176,1901
176,1727
176,615
177,1874
177,732
177,729
177,1379
177,1933
178,1894
178,1613
178,1896
178,1646
178,1907
179,1439
179,1485
179,1468
179,1118
179,1436
180,303
180,848
180,1804
180,1200
180,1077
181,468
181,1517
181,861
181,1767
181,1249
182,47
182,1878
182,1707
182,816
182,1570
183,60
183,1915
183,1064
183,1921
183,289
184,848
184,1664
184,1678
184,1635
184,1279
185,1517
185,1063
185,861
185,468
185,1593
186,1894
186,1896
186,1886
186,1587
186,1892
187,113
187,1529
187,1526
187,1887
187,43
188,1434
188,1726
188,1884
188,114
188,339
189,1878
189,1707
189,579
189,595
189,593
190,289
190,848
190,1077
190,1131
190,1125
191,1447
191,1620
191,551
191,1032
191,901
192,1157
192,1033
192,1506
192,1065
192,1034
193,1495
193,1915
193,1874
193,1651
193,1620
194,1567
194,1907
194,1519
194,1561
194,1539
195,1826
195,1825
195,425
195,1830
195,1495
196,16
196,413
196,1622
196,1748
196,58
197,1878
197,1707
197,1567
197,1772
197,1708
198,1619
198,1804
198,848
198,303
198,1325
199,1249
199,1767
199,547
199,1157
199,1447
200,1434
200,114
200,1504
200,553
200,1726
201,1029
201,1202
201,1620
201,410
201,927
202,1927
202,1065
202,1620
202,1033
202,1783
203,1878
203,1707
203,1708
203,1772
203,1806
204,1517
204,1607
204,759
204,761
204,1826
205,1405
205,1618
205,1870
205,115
205,544
206,1878
206,1707
206,1708
206,593
206,595
207,16
207,1573
207,862
207,1567
207,1707
208,692
208,1601
208,581
208,1366
208,582
209,1567
209,927
209,878
209,1063
209,1518
210,1428
210,1911
210,1049
210,223
210,1052
211,1862
211,1570
211,1858
211,1867
211,1859
212,413
212,1529
212,1532
212,1904
212,1519
213,114
213,1922
213,1897
213,1884
213,1589
214,1204
214,1573
214,1726
214,1434
214,114
215,1899
215,1904
215,1896
215,1529
215,1907
216,114
216,1567
216,1520
216,1561
216,16
217,1878
217,1707
217,1708
217,1772
217,1513
218,1899
218,796
218,510
218,478
218,513
219,579
219,1491
219,1772
219,588
219,568
220,1491
220,1459
220,561
220,1514
220,1618
221,1721
221,334
221,773
221,1722
221,848
222,1804
222,849
222,1781
222,1799
222,1798
223,551
223,1783
223,1072
223,677
223,1033
224,1567
224,1762
224,1758
224,677
224,1769
225,1473
225,1826
225,1249
225,1421
225,1830
226,1878
226,1707
226,417
226,412
226,1708
227,460
227,1041
227,927
227,1029
227,732
228,535
228,114
228,554
228,553
228,1496
229,623
229,1517
229,828
229,1287
229,1488
230,1620
230,95
230,500
230,1478
230,1783
231,1878
231,1707
231,1567
231,1642
231,1708
232,95
232,93
232,873
232,59
232,870
233,114
233,553
233,554
233,16
233,535
234,906
234,1517
234,1804
234,849
234,1903
235,1567
235,1488
235,1517
235,623
235,1834
236,16
236,535
236,554
236,114
236,1496
237,560
237,1072
237,870
237,95
237,1453
238,1436
238,264
238,428
238,232
238,1002
239,1020
239,381
239,1106
239,432
239,362
240,1900
240,1673
240,1934
240,892
240,759
241,1806
241,861
241,1878
241,1707
241,1239
242,1316
242,1252
242,534
242,1416
242,560
243,1567
243,1783
243,1072
243,1762
243,1758
244,1896
244,1915
244,1587
244,1886
244,1627
245,1884
245,1899
245,1646
245,1529
245,1532
246,1878
246,1707
246,445
246,579
246,1902
247,468
247,73
247,547
247,1369
247,1767
248,1878
248,1707
248,579
248,1239
248,1567
249,535
249,16
249,554
249,114
249,1897
250,1878
250,1707
250,579
250,1772
250,588
251,1249
251,954
251,901
251,884
251,840
252,1473
252,1826
252,1906
252,1920
252,1300
253,836
253,81
253,616
253,443
253,784
254,1434
254,114
254,1504
254,1113
254,1471
255,595
255,593
255,597
255,590
255,1513
256,1063
256,316
256,1239
256,790
256,1410
257,1252
257,1300
257,1830
257,1251
257,1834
258,64
258,1843
258,1838
258,425
258,420
259,1567
259,1915
259,1772
259,878
259,1624
260,597
260,593
260,590
260,579
260,599
261,859
261,1539
261,1518
261,1623
261,1621
262,1915
262,1567
262,1561
262,1886
262,1894
263,1620
263,1029
263,407
263,406
263,729
264,1737
264,1651
264,1901
264,761
264,759
265,478
265,1487
265,1830
265,1874
265,1824
266,478
266,1899
266,1327
266,1924
266,1772
267,544
267,1618
267,115
267,1362
267,1870
268,478
268,1434
268,1726
268,1377
268,1504
269,1783
269,1626
269,677
269,1623
269,1072
270,1878
270,1707
270,1857
270,1856
270,1852
271,1929
271,1865
271,927
271,1630
271,773
272,1651
272,738
272,728
272,724
272,729
273,1635
273,488
273,903
273,1649
273,1915
274,1758
274,1762
274,1783
274,927
274,1567
275,551
275,1369
275,1249
275,1570
275,1157
276,290
276,1122
276,1167
276,1866
276,55
277,1257
277,376
277,1785
277,1317
277,1303
278,1006
278,1772
278,1707
278,1878
278,1881
279,579
279,588
279,590
279,1878
279,1707
280,1878
280,1707
280,1708
280,579
280,595
281,1894
281,1194
281,1587
281,1033
281,1586
282,1915
282,1907
282,1899
282,1567
282,1897
283,1369
283,368
283,363
283,901
283,468
284,1587
284,1905
284,1627
284,901
284,1894
285,1320
285,1772
285,452
285,621
285,1855
286,607
286,1128
286,1102
286,1131
286,695
287,1517
287,623
287,1006
287,901
287,1567
288,1878
288,1707
288,1806
288,1708
288,1883
289,537
289,1252
289,734
289,148
289,147
290,615
290,1499
290,893
290,521
290,1674
291,1804
291,1861
291,1362
291,1846
291,1915
292,547
292,892
292,1866
292,1157
292,848
293,124
293,1197
293,420
293,102
293,158
294,123
294,933
294,1072
294,60
294,1159
295,1900
295,759
295,761
295,1673
295,63
296,425
296,60
296,1900
296,420
296,92
297,1033
297,1065
297,1620
297,1927
297,1030
298,1904
298,1884
298,1529
298,1532
298,1526
299,1553
299,1562
299,16
299,1573
299,1559
300,1249
300,1722
300,761
300,759
300,92
301,1249
301,901
301,334
301,1930
301,92
302,1772
302,1438
302,579
302,18
302,597
303,1861
303,514
303,1846
303,1772
303,625
304,114
304,1434
304,1604
304,1726
304,1601
305,1878
305,1707
305,1708
305,1513
305,1468
306,828
306,1905
306,1762
306,1758
306,381
307,1878
307,1707
307,1708
307,1567
307,1103
308,1033
308,1029
308,1034
308,601
308,1620
309,194
309,1290
309,1702
309,1878
309,1707
310,1369
310,73
310,551
310,547
310,1374
311,161
311,1474
311,18
311,1772
311,1490
312,1707
312,1878
312,1708
312,1806
312,1006
313,611
313,1617
313,1804
313,60
313,625
314,1673
314,170
314,671
314,739
314,773
315,1666
315,822
315,1034
315,729
315,732
316,1506
316,1159
316,1186
316,1474
316,374
317,1614
317,413
317,1521
317,1748
317,1533
318,1915
318,1587
318,1762
318,60
318,1760
319,114
319,1434
319,16
319,1504
319,553
320,1932
320,1931
320,1933
320,1428
320,355
321,1915
321,1724
321,114
321,1929
321,901
322,18
322,1878
322,1707
322,579
322,1772
323,264
323,261
323,1933
323,1428
323,239
324,16
324,553
324,554
324,535
324,114
325,595
325,593
325,1513
325,579
325,597
326,1607
326,1708
326,1811
326,1706
326,886
327,413
327,1529
327,1532
327,1526
327,1559
328,544
328,891
328,1804
328,1502
328,547
329,1934
329,773
329,1722
329,1249
329,268
330,1618
330,1915
330,625
330,1617
330,672
331,1772
331,1504
331,1434
331,478
331,1238
332,1491
332,1514
332,115
332,1459
332,779
333,1517
333,901
333,1859
333,1862
333,1607
334,1517
334,1607
334,901
334,1249
334,886
335,729
335,732
335,927
335,1630
335,1933
336,1878
336,1707
336,579
336,1708
336,588
337,892
337,1900
337,1673
337,420
337,1934
338,927
338,1783
338,551
338,1621
338,735
339,468
339,1517
339,861
339,1767
339,1249
340,114
340,16
340,828
340,1604
340,1897
341,568
341,575
341,1772
341,579
341,1707
342,1653
342,1018
342,125
342,271
342,1032
343,114
343,1567
343,535
343,1915
343,828
344,1878
344,1707
344,1708
344,595
344,1772
345,403
345,480
345,891
345,609
345,511
346,623
346,114
346,1488
346,1915
346,58
347,692
347,1601
347,1604
347,888
347,1712
348,1915
348,1630
348,1649
348,735
348,264
349,114
349,1434
349,1567
349,16
349,1113
350,1491
350,532
350,1346
350,528
350,561
351,1434
351,1504
351,478
351,114
351,1588
352,468
352,25
352,861
352,568
352,575
353,1878
353,1707
353,1506
353,1708
353,713
354,1202
354,410
354,1029
354,1620
354,1927
355,1772
355,1567
355,579
355,587
355,590
356,1826
356,1830
356,1870
356,1874
356,1824
357,114
357,16
357,828
357,1573
357,48
358,1772
358,590
358,593
358,579
358,587
359,95
359,874
359,870
359,873
359,93
360,1033
360,873
360,1927
360,870
360,289
361,1915
361,1874
361,1620
361,425
361,1043
362,1033
362,873
362,1927
362,870
362,1620
363,1899
363,1529
363,1904
363,1526
363,1896
364,1915
364,1478
364,1927
364,1713
364,1621
365,1159
365,1474
365,1506
365,1490
365,363
366,1439
366,1468
366,1485
366,518
366,525
367,1570
367,1405
367,551
367,1249
367,901
368,1029
368,1034
368,1041
368,1043
368,1030
369,1687
369,1265
369,434
369,1264
369,264
370,1283
370,752
370,370
370,1285
370,1280
371,1495
371,1874
371,1870
371,92
371,1824
372,1878
372,1707
372,1708
372,579
372,1772
373,1878
373,1707
373,128
373,1063
373,411
374,464
374,478
374,406
374,407
374,1728
375,1707
375,1878
375,1708
375,1772
375,579
376,1613
376,413
376,1542
376,1529
376,1646
377,1077
377,1321
377,1131
377,848
377,473
378,1601
378,581
378,582
378,1604
378,692
379,1410
379,1505
379,1518
379,1519
379,1529
380,1033
380,1927
380,1065
380,873
380,870
381,1859
381,1862
381,1858
381,1567
381,1517
382,478
382,1543
382,1561
382,1534
382,1524
383,1297
383,37
383,784
383,1321
383,1700
384,1029
384,1033
384,886
384,1202
384,410
385,1438
385,579
385,593
385,1507
385,590
386,1878
386,1707
386,1619
386,1063
386,1772
387,828
387,1570
387,1567
387,1488
387,1832
388,710
388,353
388,384
388,1572
388,342
389,1659
389,1664
389,1077
389,761
389,759
390,1495
390,1915
390,1664
390,835
390,303
391,1588
391,478
391,660
391,500
391,1516
392,1922
392,1897
392,1306
392,82
392,1899
393,848
393,303
393,1664
393,79
393,1804
394,1878
394,1707
394,1708
394,1806
394,1883
395,1567
395,1762
395,1758
395,677
395,1623
396,1924
396,478
396,513
396,1869
396,1300
397,114
397,1567
397,535
397,406
397,1934
398,1077
398,303
398,1915
398,1325
398,848
399,1316
399,1478
399,927
399,873
399,1072
400,37
400,1907
400,595
400,858
400,1567
401,1849
401,1845
401,1847
401,1848
401,1844
402,1434
402,114
402,1504
402,16
402,553
403,1617
403,115
403,1618
403,1491
403,1434
404,1878
404,1707
404,1708
404,579
404,595
405,468
405,1862
405,1858
405,1859
405,1867
406,886
406,901
406,1932
406,1157
406,1930
407,1495
407,1874
407,761
407,759
407,425
408,1018
408,1902
408,695
408,1695
408,1125
409,673
409,1655
409,339
409,544
409,1586
410,1916
410,1030
410,1066
410,1071
410,289
411,1934
411,1920
411,723
411,79
411,403
412,1611
412,1405
412,1601
412,1366
412,581
413,1651
413,1917
413,1680
413,1933
413,737
414,1855
414,452
414,1846
414,1861
414,1772
415,468
415,73
415,1369
415,908
415,551
416,1536
416,1588
416,1552
416,1561
416,1559
417,1567
417,60
417,50
417,1618
417,1194
418,1592
418,670
418,620
418,470
418,1929
419,92
419,1157
419,425
419,1159
419,745
420,425
420,60
420,1620
420,1029
420,1927
421,1449
421,264
421,1029
421,1667
421,543
422,1529
422,1558
422,1896
422,1532
422,1886
423,1772
423,1513
423,1878
423,1707
423,590
424,901
424,1517
424,1645
424,1859
424,1862
425,1517
425,1607
425,1255
425,901
425,1249
426,1855
426,1861
426,1772
426,452
426,621
427,18
427,1270
427,114
427,1728
427,1727
428,1317
428,1209
428,475
428,1785
428,1205
429,739
429,120
429,723
429,1012
429,828
430,261
430,1449
430,1933
430,1034
430,262
431,481
431,1722
431,1900
431,65
431,63
432,1559
432,1529
432,1532
432,1557
432,1524
433,1846
433,1861
433,132
433,135
433,1855
434,886
434,1929
434,927
434,1592
434,1029
435,1567
435,1517
435,1157
435,1488
435,468
436,1041
436,1034
436,1620
436,264
436,1428
437,1886
437,1891
437,858
437,1587
437,1907
438,878
438,420
438,1915
438,1567
438,425
439,1772
439,1513
439,597
439,599
439,590
440,1033
440,1065
440,1620
440,1927
440,873
441,579
441,588
441,590
441,568
441,1878
442,1896
442,1894
442,1567
442,401
442,1904
443,579
443,593
443,590
443,1707
443,1878
444,1063
444,1878
444,1707
444,1806
444,1883
445,1824
445,1648
445,1874
445,670
445,620
446,1878
446,1707
446,1772
446,579
446,1513
447,1157
447,848
447,1721
447,488
447,1874
448,547
448,1447
448,1767
448,362
448,1346
449,1587
449,1451
449,1453
449,1927
449,1905
450,1043
450,1933
450,1034
450,560
450,161
451,363
451,1186
451,886
451,372
451,334
452,873
452,870
452,95
452,93
452,1030
453,303
453,1495
453,1018
453,1917
453,1499
454,729
454,732
454,1651
454,1933
454,737
455,1317
455,1209
455,1238
455,1332
455,1668
456,1896
456,1529
456,1904
456,1532
456,1897
457,1916
457,1874
457,1830
457,1906
457,1588
458,1635
458,73
458,1502
458,1303
458,403
459,1920
459,1473
459,1934
459,1826
459,510
460,264
460,261
460,1649
460,262
460,1004
461,1878
461,1707
461,1772
461,1806
461,579
462,1772
462,1861
462,1846
462,1813
462,587
463,1724
463,1713
463,95
463,874
463,1726
464,1495
464,1674
464,1826
464,761
464,759
465,73
465,468
465,1369
465,1767
465,551
466,1376
466,848
466,1325
466,1157
466,1393
467,73
467,468
467,363
467,1767
467,551
468,579
468,588
468,590
468,1491
468,587
469,861
469,1567
469,25
469,575
469,568
470,18
470,103
470,242
470,413
470,546
471,1721
471,848
471,1304
471,1157
471,603
472,1878
472,1707
472,1567
472,1772
472,16
473,1929
473,1680
473,407
473,1933
473,406
474,1824
474,1870
474,1874
474,849
474,1825
475,1567
475,1772
475,590
475,587
475,1896
476,588
476,579
476,590
476,568
476,597
477,1495
477,1637
477,1874
477,1664
477,1261
478,1620
478,1927
478,1033
478,1072
478,874
479,1904
479,1896
479,109
479,1526
479,1558
480,872
480,1063
480,886
480,421
480,901
481,1664
481,1708
481,1901
481,1436
481,1
482,1878
482,1707
482,417
482,412
482,1465
483,1517
483,1474
483,886
483,1159
483,334
484,1726
484,773
484,481
484,1321
484,676
485,1453
485,1807
485,103
485,1748
485,1451
486,1607
486,1517
486,901
486,759
486,761
487,554
487,114
487,16
487,535
487,1113
488,460
488,1029
488,1221
488,560
488,407
489,272
489,1902
489,403
489,1742
489,1900
490,1919
490,289
490,1197
490,1934
490,481
491,1772
491,807
491,1567
491,1878
491,1707
492,1155
492,1891
492,812
492,1717
492,1428
493,1327
493,1772
493,1507
493,1438
493,1471
494,455
494,1614
494,1937
494,860
494,1713
495,1884
495,1886
495,1894
495,1529
495,1532
496,120
496,1344
496,1710
496,362
496,1249
497,1607
497,1517
497,901
497,886
497,872
498,927
498,1029
498,1202
498,410
498,911
499,692
499,1601
499,1604
499,1366
499,1192
500,1878
500,1707
500,579
500,1806
500,1883
501,901
501,888
501,1744
501,114
501,1249
502,567
502,575
502,566
502,531
502,563
503,1600
503,1032
503,106
503,1596
503,852
504,1620
504,1915
504,1874
504,729
504,732
505,1019
505,761
505,759
505,1436
505,480
506,1772
506,1878
506,1707
506,597
506,579
507,1278
507,1131
507,1279
507,1077
507,1076
508,1826
508,1916
508,1906
508,1830
508,752
509,1478
509,1927
509,874
509,1033
509,1783
510,1491
510,579
510,1618
510,528
510,445
511,114
511,535
511,554
511,1496
511,1510
512,886
512,901
512,1157
512,1249
512,1029
513,1630
513,927
513,729
513,732
513,264
514,1157
514,1249
514,1862
514,92
514,551
515,1724
515,1783
515,926
515,1623
515,554
516,1917
516,1409
516,1447
516,1027
516,1037
517,1680
517,759
517,761
517,1906
517,735
518,1065
518,1917
518,289
518,1033
518,1915
519,1005
519,218
519,381
519,229
519,241
520,1434
520,1504
520,478
520,1924
520,649
521,1878
521,1707
521,1708
521,595
521,579
522,420
522,428
522,1721
522,425
522,1824
523,1915
523,264
523,1362
523,261
523,1003
524,1049
524,1034
524,1933
524,278
524,1054
525,1772
525,1567
525,579
525,1878
525,1707
526,848
526,892
526,1249
526,1157
526,324
527,1043
527,885
527,1918
527,1041
527,1034
528,1572
528,872
528,676
528,353
528,1641
529,1878
529,1707
529,579
529,1772
529,1806
530,413
530,103
530,1573
530,1174
530,1671
531,1915
531,303
531,1804
531,1920
531,1473
532,1706
532,1811
532,1810
532,264
532,1812
533,1772
533,1567
533,828
533,16
533,1895
534,1148
534,283
534,1664
534,1094
534,1739
535,79
535,478
535,345
535,1929
535,1721
536,1932
536,1933
536,1428
536,1034
536,1033
537,464
537,114
537,478
537,1377
537,1434
538,696
538,814
538,163
538,159
538,158
539,1317
539,148
539,147
539,145
539,142
540,303
540,579
540,1772
540,1513
540,590
541,452
541,1929
541,1592
541,484
541,1811
542,16
542,114
542,1692
542,554
542,535
543,1874
543,1252
543,901
543,270
543,1933
544,1772
544,510
544,796
544,594
544,1473
545,1567
545,1708
545,1856
545,1852
545,1857
546,773
546,1157
546,1630
546,1651
546,1721
547,1506
547,1428
547,1474
547,954
547,1279
548,1772
548,1878
548,1707
548,597
548,599
549,16
549,554
549,1567
549,1113
549,1596
550,1620
550,735
550,670
550,620
550,470
551,60
551,1915
551,1473
551,420
551,425
552,677
552,1783
552,1072
552,1758
552,1762
553,1517
553,1859
553,623
553,1862
553,1645
554,624
554,1859
554,1808
554,1858
554,1862
555,18
555,408
555,1438
555,1457
555,1920
556,1772
556,1567
556,16
556,114
556,579
557,1762
557,1758
557,1783
557,1157
557,1194
558,1561
558,1434
558,1519
558,1543
558,478
559,1904
559,413
559,1529
559,1526
559,1532
560,1907
560,1899
560,1760
560,1886
560,1753
561,114
561,1832
561,1873
561,1570
561,547
562,1915
562,1921
562,60
562,1561
562,1646
563,1855
563,452
563,1772
563,1846
563,1861
564,114
564,1434
564,1604
564,16
564,693
565,1033
565,1072
565,1620
565,551
565,1316
566,413
566,103
566,1453
566,1561
566,1519
567,441
567,1553
567,1548
567,1854
567,449
568,425
568,1900
568,420
568,411
568,65
569,1567
569,460
569,796
569,886
569,677
570,1878
570,1707
570,1772
570,1567
570,568
571,1916
571,1588
571,1520
571,1906
571,1032
572,1618
572,425
572,1915
572,1917
572,216
573,1478
573,95
573,557
573,1445
573,1621
574,1157
574,1827
574,1249
574,372
574,901
575,1915
575,303
575,1804
575,1495
575,1826
576,1853
576,1838
576,169
576,588
576,1843
577,588
577,568
577,579
577,1772
577,590
578,901
578,1249
578,1194
578,216
578,926
579,1915
579,1478
579,500
579,1316
579,95
580,1933
580,1918
580,737
580,1034
580,1630
581,1630
581,927
581,729
581,732
581,270
582,60
582,1362
582,425
582,1804
582,135
583,1916
583,1030
583,289
583,1065
583,1071
584,16
584,1573
584,772
584,554
584,862
585,510
585,1495
585,1473
585,1826
585,1301
586,1249
586,1721
586,901
586,1929
586,1592
587,1915
587,1561
587,1552
587,1526
587,1536
588,1033
588,1034
588,1029
588,1065
588,1927
589,1029
589,1041
589,927
589,1202
589,460
590,1846
590,1861
590,1362
590,1804
590,493
591,114
591,1434
591,581
591,1504
591,1514
592,1517
592,465
592,1306
592,468
592,1114
593,124
593,102
593,126
593,1553
593,1541
594,1826
594,1825
594,512
594,1915
594,1517
595,532
595,579
595,590
595,1491
595,1472
596,1434
596,114
596,1504
596,1495
596,693
597,95
597,1567
597,93
597,101
597,873
598,1772
598,161
598,1567
598,407
598,406
599,1915
599,1825
599,1929
599,1721
599,1517
600,1618
600,115
600,1405
600,1617
600,1619
601,1826
601,1804
601,1825
601,1362
601,489
602,1495
602,425
602,1825
602,1826
602,1901
603,1878
603,1707
603,1772
603,579
603,1708
604,478
604,1434
604,1728
604,1772
604,1504
605,1917
